id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
11,Automatische Erzeugung Semantischer Annotationen für Vorlesungsvideos,"Repp, Stephan; Linckels, Serge; Meinel, Christoph",2008,149.0,160.0,,149.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt einen Algorithmus zur automatischen Erstellung semantischer Annotationen von Videos, der als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Forschungssoftware durch die Durchführung von Tests und der Messung von Recall-Werten und MRR-Werten.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Vorlesungsvideos in der Hochschulbildung.",0,"Obwohl die Publikation auf die Organisation und Gestaltung des Lehr-Lern-Settings eingeht, liegt der Fokus nicht auf der Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware.",1,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, indem sie die Qualität der Ergebnisse der semantischen Suchmaschine evaluiert.",1,"Die Publikation entwickelt eine neue Forschungssoftware, nämlich den Algorithmus zur automatischen Erstellung semantischer Annotationen von Videos.",0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eine spezifische Forschungssoftware für die automatische Erstellung semantischer Annotationen von Videos."
12,Plug’n’Present: Eine referentenorientierte Infrastruktur zur Präsentation und Aufzeichnung von Vorlesungen,"Häußge, Gina; Hartle, Michael; Neziri, Amir; Rößling, Guido",2008,161.0,172.0,,161.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines Prototyps für eine referentenorientierte Infrastruktur zur Präsentation und Aufzeichnung von Vorlesungen, was als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die entwickelte Forschungssoftware durch die Durchführung von Experimenten und die Auswertung der Ergebnisse.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Präsentation und Aufzeichnung von Vorlesungen in einem Hörsaal.",1,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die technische Umsetzung und die Evaluation der Software.",1,"Die Publikation entwickelt neue Forschungssoftware, die spezifische Funktionen für die Präsentation und Aufzeichnung von Vorlesungen erfüllt.",0,"Die Publikation verwendet zwar allgemeine Bildungstechnologien wie RDP und VNC, aber diese werden spezifisch für die Forschungssoftware entwickelt und eingesetzt."
13,Online-Übungssystem für die Programmierausbildung zur Einführung in die Informatik,"Hoffmann, Andreas; Quast, Alexander; Wismüller, Roland",2008,173.0,184.0,,173.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung des Online-Übungssystems DUESIE, das als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die Forschungssoftware DUESIE hinsichtlich ihrer Funktionalität und ihrer Auswirkungen auf den Lehr-Lern-Prozess.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Programmierausbildung an der Universität Siegen.",1,"Die Publikation zeigt, wie die Forschungssoftware DUESIE den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation erwähnt die Auswirkungen der Forschungssoftware DUESIE auf die Lernenden, aber dies ist nicht der Hauptschwerpunkt der Publikation.",1,"Die Publikation beschreibt die Entwicklung der Forschungssoftware DUESIE und ihre Funktionalität, was ein wichtiger Aspekt des Designorientierten Paradigmas ist.",-1,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eigens eine Forschungssoftware für den konkreten Forschungszweck."
14,Integriertes Übungsbetriebmodul im Rahmen eines hochschulweiten eLearning-Portals,"Dyckhoff, A.; Rohde, Ph.; Schroeder, U.; Stalljohann, P. ",2008,185.0,196.0,,185.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein webbasiertes Übungsbetriebmodul, das als Forschungssoftware im Sinne von Definition 1) gilt.",1,"Die Publikation evaluiert die Forschungssoftware, indem sie ihre Funktionalität und Benutzerfreundlichkeit beschreibt und erste Erfahrungen mit der Implementierung schildert.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Durchführung von Übungsbetrieben in der universitären Präsenzlehre.",1,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation erwähnt die Lernenden, aber es wird nicht explizit auf die Effekte der Forschungssoftware auf die Lernenden eingegangen.",1,"Die Publikation entwickelt neue Forschungssoftware, indem sie ein webbasiertes Übungsbetriebmodul konzipiert und implementiert.",0,"Die Publikation verwendet zwar Bildungstechnologie, aber es handelt sich um spezifische Forschungssoftware, die eigens für einen konkreten Forschungszweck entwickelt wurde."
15,"Sicherheitskonzept für elektronische Prüfungen an Hochschulen auf Basis eines ticketbasierten, virtuellen Dateisystems","Hoffmann, Andreas; Wismüller, Roland",2008,197.0,208.0,,197.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Sicherheitskonzept für elektronische Prüfungen, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",0,"Die Publikation beschreibt ein Sicherheitskonzept, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1,"Die Publikation beschreibt ein Sicherheitskonzept für elektronische Prüfungen an Hochschulen, was ein konkretes Lehr-Lern-Setting darstellt.",1,Das Sicherheitskonzept soll den Lehr-Lern-Prozess durch die elektronische Durchführung von Prüfungen vereinfachen und verbessern.,-1,"Die Publikation beschreibt ein Sicherheitskonzept, aber es werden keine Effekte auf die Lernenden gemessen oder diskutiert.",1,Das Sicherheitskonzept wird speziell für elektronische Prüfungen an Hochschulen entwickelt und stellt eine neue Lösung dar.,0,"Die Publikation beschreibt ein Sicherheitskonzept, das auf bestehenden Technologien aufbaut, aber es wird keine allgemeine Bildungstechnologie eingesetzt, die nicht als Forschungssoftware gilt."
16,"Weg von der klassischen Frontalveranstaltung - Podcasts, Live-Coaching und Onlinetests als integrale Veranstaltungselemente in der Lehre","Wichelhaus, Svenja; Schüler, Thomas; Morisse, Karsten; Ramm, Michaela; Möller, Kim",2008,209.0,220.0,,209.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Lehr-Lern-Konzept, das verschiedene Medien und Technologien einsetzt, aber keine spezifische Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",0,"Die Publikation evaluiert nicht spezifisch die Forschungssoftware, sondern das Lehr-Lern-Konzept als Ganzes, das verschiedene Medien und Technologien einsetzt.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich die Veranstaltung 'Audio- und Videotechnik' an der Fachhochschule Osnabrück.",1,"Die Publikation zeigt, wie das Lehr-Lern-Konzept den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert, etwa durch die Vereinfachung organisatorischer Abläufe und die Entlastung der Lehrenden.",1,"Die Publikation misst die Effekte des Lehr-Lern-Konzepts auf die Lernenden, insbesondere ihre Akzeptanz, Motivation und Lernverhalten.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern setzt bestehende Technologien und Medien ein.",1,"Die Publikation setzt allgemeine Bildungstechnologien ein, wie z.B. Podcasts, Online-Übungen und Praktika, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
17,Entwicklung einer Plattform zur Integration informeller Projektaktivitäten in das formale Hochschulcurriculum,"Sporer, Thomas; Jenert, Tobias; Meyer, Philip; Metscher, Johannes",2008,221.0,232.0,,221.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer Plattform zur Integration informeller Projektaktivitäten in das formale Hochschulcurriculum, die als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die entwickelte Plattform hinsichtlich ihrer Funktionalität und didaktischen Anforderungen.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Integration informeller Projektaktivitäten in das formale Hochschulcurriculum.",1,"Die Publikation zeigt, wie die Plattform den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation geht nicht explizit auf die Effekte der Plattform auf die Lernenden ein, aber es wird angedeutet, dass die Plattform die Lernenden bei der Integration von Theorie und Praxis unterstützen soll.",1,"Die Publikation steht die Entwicklung der Plattform im Vordergrund und beschreibt, wie die Plattform gebaut wurde, um die didaktischen Anforderungen zu erfüllen.",0,"Die Publikation geht nicht auf die allgemeine Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Plattform, die entwickelt wurde."
18,Lernplattformen in der Schule – zwei Ansätze im Vergleich,"Drummer, Jens",2008,233.0,244.0,,233.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt eine Untersuchung zum Einsatz von online basierten Lernplattformen in Schulen, aber es wird keine spezifische Forschungssoftware vorgestellt oder verwendet.",1,Die Publikation evaluiert die Wirksamkeit von zwei unterschiedlichen online basierten Lernplattformen (BSCL-Synergeia und WebCT) im schulischen Kontext.,1,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich den Einsatz von online basierten Lernplattformen in Schulen.",1,"Die Publikation untersucht, wie die online basierten Lernplattformen den Lehr-Lern-Prozess vereinfachen und verbessern können.",1,"Die Publikation misst die Effekte der online basierten Lernplattformen auf die Lernenden, insbesondere ihre Selbstlernkompetenz und Leistungen.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern verwendet bestehende Lernplattformen.",1,"Die Publikation verwendet allgemeine Bildungstechnologie (online basierte Lernplattformen), die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
19,Von der Didaktik zur Technik - Softwarebasierte Unterstützung von Lehrenden im e-Learning,"Saatz, Inga",2008,245.0,256.0,,245.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines Lehrveranstaltungsassistenten, der Lehrende bei der Erstellung eines didaktisch-methodischen Designs unterstützt. Dieser Assistent kann als Forschungssoftware betrachtet werden, da er spezifisch für einen Forschungszweck entwickelt wurde.",1,"Die Publikation evaluiert den Lehrveranstaltungsassistenten hinsichtlich seiner Funktionalität und seiner Fähigkeit, Lehrende bei der Erstellung eines didaktisch-methodischen Designs zu unterstützen.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung eines didaktisch-methodischen Designs für Online-Lehrveranstaltungen.",1,Der Lehrveranstaltungsassistent vereinfacht den Lehr-Lern-Prozess durch die Unterstützung von Lehrenden bei der Erstellung eines didaktisch-methodischen Designs.,0,"Die Publikation geht nicht direkt auf die Effekte des Lehrveranstaltungsassistenten auf die Lernenden ein, sondern konzentriert sich auf die Unterstützung von Lehrenden.",1,"Die Publikation beschreibt die Entwicklung des Lehrveranstaltungsassistenten, der spezifisch für einen Forschungszweck entwickelt wurde.",0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung und Evaluation des Lehrveranstaltungsassistenten."
20,Nebenläufigkeit der Modellierung und Ausführung von didaktischen Prozessen,"Saatz, Inga",2008,257.0,268.0,,257.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt Konzepte und Modelle für die Modellierung und Ausführung von didaktischen Prozessen, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation konzentriert sich auf die Darstellung von Konzepten und Modellen, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Durchführung von Online-Seminaren und die Modellierung von didaktischen Prozessen.",1,Die Publikation konzentriert sich auf die Organisation und Gestaltung des Lehr-Lern-Settings durch die Modellierung von didaktischen Prozessen und die Ausführung von Ausführungsprozessen.,-1,Die Publikation geht nicht auf die Effekte der Modellierung und Ausführung von didaktischen Prozessen auf die Lernenden ein.,1,"Die Publikation stellt ein Konzept für die Modellierung und Ausführung von didaktischen Prozessen vor, das als eine Art Design für die Organisation und Gestaltung des Lehr-Lern-Settings dienen kann.",0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Modellierung und Ausführung von didaktischen Prozessen."
21,Learnflow Mining,"Bergenthum, Robin; Desel, Jörg; Harrer, Andreas; Mauser, Sebastian",2008,269.0,280.0,,269.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung von Learnflow Mining, einer Methode zur Synthese von Lernprozessmodellen aus realen Lernabläufen, die auf bestehenden Verfahren des Workflow Minings basiert.",0,"Die Publikation beschreibt die Methode und ihre Anwendung, aber es gibt keine explizite Evaluation der Forschungssoftware.",1,"Die Publikation geht auf konkrete Lehr-Lern-Settings ein, insbesondere auf die Anwendung von Learnflow Mining in Schulen und Hochschulen.",1,"Die Publikation zeigt, wie Learnflow Mining den Lehr-Lern-Prozess vereinfachen kann, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation geht nicht explizit auf die Effekte von Learnflow Mining auf die Lernenden ein, aber es wird angedeutet, dass die Methode den Lernerfolg verbessern kann.",1,"Die Publikation beschreibt die Entwicklung von Learnflow Mining, einer neuen Methode, die auf bestehenden Verfahren des Workflow Minings basiert.",0,"Die Publikation geht nicht explizit auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung von Learnflow Mining als spezifische Forschungssoftware."
22,Hilfreiche Hilfe? - Adaptives Learning-on-Demand,"Desel, Jörg;  Iglezakis, Dorothea",2008,293.0,304.0,,293.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation enthält Forschungssoftware, da sie ein adaptives Hilfesystem namens CHEetah vorstellt, das spezifisch für webbasierte Systeme entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware CHEetah durch mehrere Studien, die die Zuverlässigkeit und Gültigkeit der Eingabedatenerfassung, des Inferenzmechanismus, der Adaptionsentscheidungen und der gesamten Interaktion zwischen System und Benutzer untersuchen.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, da sie die Anwendung des adaptiven Hilfesystems CHEetah in einem webbasierten Gruppenkalender namens WebTime untersucht.",1,"Die Publikation verfolgt das prozessorientierte Paradigma, da sie die Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware CHEetah untersucht und zeigt, wie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert werden kann.",1,"Die Publikation verfolgt das lernendenorientierte Paradigma, da sie die Effekte der Forschungssoftware CHEetah auf die Lernenden misst, insbesondere die Korrektheit der Ausführung, die Ausführungszeit und die Zufriedenheit der Benutzer.",1,"Die Publikation verfolgt das designorientierte Paradigma, da sie die Entwicklung der Forschungssoftware CHEetah selbst vorstellt und zeigt, wie neue Funktionen und Methoden entwickelt wurden, um die Anforderungen des Lehr-Lern-Settings zu erfüllen.",-1,"Die Publikation verfolgt nicht das Bildungstechnologie-Paradigma, da sie spezifische Forschungssoftware entwickelt und evaluiert, die nicht als allgemeine Bildungstechnologie gilt."
23,Agile Betreuung von Abschlussarbeiten – Ein auf technopädagogischen Entwurfsmustern basierender Ansatz,"Schümmer, Till",2008,305.0,316.0,,305.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",0,"Die Publikation beschreibt Erfahrungen mit der Anwendung von technopädagogischen Entwurfsmustern, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1,Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten in einem Hochschulsetting.,1,"Die Publikation beschreibt, wie die Anwendung von technopädagogischen Entwurfsmustern den Lehr-Lern-Prozess vereinfachen kann.",0,"Die Publikation beschreibt Erfahrungen mit der Anwendung von technopädagogischen Entwurfsmustern, aber es werden keine spezifischen Effekte auf die Lernenden gemessen.",0,"Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten, aber es wird keine neue Forschungssoftware entwickelt.",1,"Die Publikation beschreibt die Anwendung von allgemeiner Bildungstechnologie, wie z.B. Wikis und E-Mail, in einem Bildungskontext."
24,Vertraulichkeit persönlicher Daten in Lern-Management-Systemen,"Eibl, Christian J.",2008,317.0,328.0,,317.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation enthält keine Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",1,"Die Publikation evaluiert die Vertraulichkeit persönlicher Daten in Lern-Management-Systemen, insbesondere in Moodle und Ilias.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Lern-Management-Systemen in der Hochschulbildung.",1,Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Analyse der Vertraulichkeit persönlicher Daten in Lern-Management-Systemen und gibt Empfehlungen für eine verbesserte Organisation und Gestaltung des Lehr-Lern-Settings.,0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die Vertraulichkeit persönlicher Daten in Lern-Management-Systemen.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern evaluiert bestehende Lern-Management-Systeme.",1,"Die Publikation verwendet allgemeine Bildungstechnologie, nämlich Lern-Management-Systeme, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
25,Datenschutz beim E-Learning - Zum Verhältnis von Kontrolle und Vertrauen in der Informationsgesellschaft,"Hansen, Jan; Hatteh, Nadine",2008,329.0,340.0,,329.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation enthält keine Forschungssoftware, sondern diskutiert Datenschutzregeln im E-Learning und insbesondere beim Einsatz von Learning Management Systemen an Hochschulen.",0,"Die Publikation evaluiert keine Forschungssoftware, sondern diskutiert allgemeine Datenschutzregeln und ihre Anwendung auf Learning Management Systeme.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich den Einsatz von Learning Management Systemen an Hochschulen.",0,"Die Publikation diskutiert die Organisation und Gestaltung des Lehr-Lern-Settings, aber nicht im Hinblick auf die Vereinfachung durch Forschungssoftware.",-1,"Die Publikation geht nicht auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf Datenschutzregeln.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern diskutiert allgemeine Datenschutzregeln und ihre Anwendung auf Learning Management Systeme.",1,"Die Publikation geht auf die Anwendung von digitaler Technologie im Bildungskontext ein, nämlich den Einsatz von Learning Management Systemen an Hochschulen."
26,Datenschutzfragen bei der Etablierung einer Arbeitsprozess-integrierten e-Learning-Lösung,"Zinnen, Andreas; Hambach, Sybille; Faatz, Andreas; Lindstaedt, Stefanie; Beham, Günter; Godehard, Eicke; Goertz, Manuel; Lokaiczyk, Robert",2008,341.0,352.0,,341.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt das e-Learning-System APOSDLE, das spezifisch für die Unterstützung von Wissensarbeitern entwickelt wurde. Dieses System kann als Forschungssoftware betrachtet werden, da es spezifische Funktionalitäten für die Unterstützung von Lern- und Arbeitsprozessen bietet.",1,"Die Publikation evaluiert die Datenschutzaspekte des e-Learning-Systems APOSDLE und zeigt, wie die Grundprinzipien der europäischen Datenschutzrichtlinie in dem System umgesetzt werden.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem das e-Learning-System APOSDLE eingesetzt wird, um die Produktivität von Wissensarbeitern zu erhöhen.",1,"Die Publikation zeigt, wie das e-Learning-System APOSDLE den Lehr-Lern-Prozess vereinfacht, indem es dem Wissensarbeiter an seinem Arbeitsplatz zu alltäglichen Arbeitsaufgaben so genannte Wissensartefakte zur Verfügung stellt und Interaktionen mit anderen Benutzern ermöglicht.",0,Die Publikation konzentriert sich auf die Datenschutzaspekte des e-Learning-Systems APOSDLE und geht nicht direkt auf die Effekte des Systems auf die Lernenden ein.,1,"Die Publikation beschreibt die Entwicklung des e-Learning-Systems APOSDLE und zeigt, wie die Grundprinzipien der europäischen Datenschutzrichtlinie in dem System umgesetzt werden.",-1,Die Publikation konzentriert sich auf die spezifische Entwicklung des e-Learning-Systems APOSDLE und geht nicht auf allgemeine Bildungstechnologien ein.
