id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
11,Automatische Erzeugung Semantischer Annotationen für Vorlesungsvideos,"Repp, Stephan; Linckels, Serge; Meinel, Christoph",2008,149.0,160.0,,149.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt einen Algorithmus zur automatischen Erstellung semantischer Annotationen von Videos, der als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Forschungssoftware durch die Durchführung von Tests und der Messung von Recall-Werten und MRR-Werten.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Vorlesungsvideos in der Hochschulbildung.",0.0,"Obwohl die Publikation auf die Organisation und Gestaltung des Lehr-Lern-Settings eingeht, liegt der Fokus nicht auf der Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware.",0.0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die Evaluation der Software selbst.",1.0,"Die Publikation beschreibt die Entwicklung eines neuen Algorithmus zur automatischen Erstellung semantischer Annotationen von Videos, der als Designorientiertes Paradigma gelten kann.",0.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eine spezifische Forschungssoftware für die automatische Erstellung semantischer Annotationen von Videos."
12,Plug’n’Present: Eine referentenorientierte Infrastruktur zur Präsentation und Aufzeichnung von Vorlesungen,"Häußge, Gina; Hartle, Michael; Neziri, Amir; Rößling, Guido",2008,161.0,172.0,,161.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines Prototyps für eine referentenorientierte Infrastruktur zur Präsentation und Aufzeichnung von Vorlesungen, was als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die entwickelte Forschungssoftware durch die Durchführung von 27 Vorlesungsterminen und die Analyse der dabei aufgetretenen Probleme.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Präsentation und Aufzeichnung von Vorlesungen in einem Hörsaal.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die technische Umsetzung und die Probleme, die dabei auftreten.",1.0,"Die Publikation entwickelt neue Forschungssoftware, die spezifische Funktionen für die Präsentation und Aufzeichnung von Vorlesungen erfüllt.",0.0,"Die Publikation verwendet zwar bestehende Bildungstechnologien wie RDP und VNC, aber der Fokus liegt auf der Entwicklung einer neuen Forschungssoftware, die diese Technologien integriert."
13,Online-Übungssystem für die Programmierausbildung zur Einführung in die Informatik,"Hoffmann, Andreas; Quast, Alexander; Wismüller, Roland",2008,173.0,184.0,,173.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung des Online-Übungssystems DUESIE, das als Forschungssoftware im Sinne von Definition 1) gilt.",1,"Die Publikation evaluiert die Forschungssoftware DUESIE hinsichtlich ihrer Funktionalität, Benutzerfreundlichkeit und Effektivität im Lehr-Lern-Prozess.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Programmierausbildung an der Universität Siegen.",1.0,"Die Publikation zeigt, wie die Forschungssoftware DUESIE den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation erwähnt die Effekte der Forschungssoftware auf die Lernenden, aber dies ist nicht der Hauptschwerpunkt der Arbeit.",1.0,"Die Publikation beschreibt die Entwicklung der Forschungssoftware DUESIE, die neue Funktionen und Möglichkeiten im Lehr-Lern-Prozess bietet.",0.0,"Die Publikation verwendet zwar allgemeine Bildungstechnologien wie PHP, MySQL und Java, aber dies ist nicht der Hauptschwerpunkt der Arbeit."
14,Integriertes Übungsbetriebmodul im Rahmen eines hochschulweiten eLearning-Portals,"Dyckhoff, A.; Rohde, Ph.; Schroeder, U.; Stalljohann, P. ",2008,185.0,196.0,,185.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein webbasiertes Übungsbetriebmodul, das als Forschungssoftware entwickelt wurde, um den Lehr-Lern-Prozess zu unterstützen.",1,Die Publikation evaluiert die Forschungssoftware durch die Beschreibung ihrer Funktionalität und der Erfahrungen mit ihrer Implementierung.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Durchführung von Übungsbetrieben in der universitären Präsenzlehre.",1.0,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation geht nicht explizit auf die Effekte der Forschungssoftware auf die Lernenden ein, obwohl sie die Verbesserung des Lernerfolgs implizit erwähnt.",1.0,"Die Publikation beschreibt die Entwicklung der Forschungssoftware und ihre Funktionalität, was auf ein designorientiertes Paradigma hinweist.",0.0,"Die Publikation verwendet zwar Bildungstechnologie, aber die Forschungssoftware ist eigens für einen konkreten Forschungszweck entwickelt worden, sodass das Bildungstechnologie-Paradigma nicht explizit verfolgt wird."
15,"Sicherheitskonzept für elektronische Prüfungen an Hochschulen auf Basis eines ticketbasierten, virtuellen Dateisystems","Hoffmann, Andreas; Wismüller, Roland",2008,197.0,208.0,,197.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Sicherheitskonzept für elektronische Prüfungen, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",0,Die Publikation konzentriert sich auf die Entwicklung eines Sicherheitskonzepts und nicht auf die Evaluation von Forschungssoftware.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Durchführung von elektronischen Prüfungen an Hochschulen.",1.0,Das Sicherheitskonzept soll den Lehr-Lern-Prozess durch die elektronische Durchführung von Prüfungen vereinfachen und verbessern.,-1.0,Die Publikation konzentriert sich auf die Sicherheitsaspekte von elektronischen Prüfungen und nicht auf die Wirkung auf die Lernenden.,1.0,"Die Publikation entwickelt ein neues Sicherheitskonzept für elektronische Prüfungen, das auf dem Lösungskonzept der elektronischen Gesundheitskarte basiert.",0.0,"Die Publikation verwendet zwar digitale Technologie, aber die Anwendung ist spezifisch auf die Durchführung von elektronischen Prüfungen zugeschnitten und nicht allgemein auf die Digitalisierung von Lehr-Lern-Prozessen."
16,"Weg von der klassischen Frontalveranstaltung - Podcasts, Live-Coaching und Onlinetests als integrale Veranstaltungselemente in der Lehre","Wichelhaus, Svenja; Schüler, Thomas; Morisse, Karsten; Ramm, Michaela; Möller, Kim",2008,209.0,220.0,,209.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Lehr-Lern-Konzept, das verschiedene Medien wie Podcasts, Live-Coaching und Online-Tests einsetzt, aber keine spezifische Forschungssoftware entwickelt oder verwendet.",0,"Die Publikation evaluiert das Lehr-Lern-Konzept, aber nicht spezifische Forschungssoftware.",1.0,"Die Publikation beschreibt ein spezifisches Lehr-Lern-Setting, nämlich die Veranstaltung 'Audio- und Videotechnik' an der Fachhochschule Osnabrück.",1.0,"Die Publikation zeigt, wie das Lehr-Lern-Konzept den Lehr-Lern-Prozess vereinfacht und verbessert, indem es den Studierenden mehr Flexibilität und Eigenverantwortung bietet.",1.0,"Die Publikation untersucht die Wirkung des Lehr-Lern-Konzepts auf die Lernenden, insbesondere ihre Akzeptanz, Motivation und Lernverhalten.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern beschreibt ein bestehendes Lehr-Lern-Konzept.",1.0,"Die Publikation setzt allgemeine Bildungstechnologien wie Podcasts, Online-Tests und Lehrmanagementsysteme ein, die nicht spezifisch für einen Forschungszweck entwickelt wurden."
17,Entwicklung einer Plattform zur Integration informeller Projektaktivitäten in das formale Hochschulcurriculum,"Sporer, Thomas; Jenert, Tobias; Meyer, Philip; Metscher, Johannes",2008,221.0,232.0,,221.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer Plattform zur Integration informeller Projektaktivitäten in das formale Hochschulcurriculum, was auf die Entwicklung von Forschungssoftware hinweist.",1,Die Publikation evaluiert die entwickelte Plattform hinsichtlich ihrer Funktionalität und ihrer Eignung für das Lehr-Lern-Setting.,1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Integration informeller Projektaktivitäten in das formale Hochschulcurriculum.",1.0,"Die Publikation zeigt, wie die Plattform den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation geht nicht explizit auf die Effekte der Plattform auf die Lernenden ein, obwohl sie die Förderung von Lernprozessen und die Verbesserung der Lernergebnisse implizit verfolgt.",1.0,Die Publikation steht die Entwicklung der Plattform im Vordergrund und beschreibt die Designentscheidungen und die Funktionalität der Plattform.,0.0,"Die Publikation verwendet zwar Bildungstechnologie, aber die Plattform wurde eigens für den Forschungszweck entwickelt und ist keine allgemeine Bildungstechnologie."
18,Lernplattformen in der Schule – zwei Ansätze im Vergleich,"Drummer, Jens",2008,233.0,244.0,,233.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, sondern untersucht den Einsatz von online-basierten Lernplattformen in Schulen.",1,"Die Publikation evaluiert die Wirksamkeit von online-basierten Lernplattformen in Schulen, indem sie die Ausprägung der Selbstlernkompetenz und die Leistungen von Schülern untersucht.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich den Einsatz von online-basierten Lernplattformen in Schulen.",0.0,"Die Publikation konzentriert sich nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware, sondern auf die Ausprägung der Selbstlernkompetenz und die Leistungen von Schülern.",1.0,"Die Publikation misst die Effekte der online-basierten Lernplattformen auf die Lernenden, indem sie die Ausprägung der Selbstlernkompetenz und die Leistungen von Schülern untersucht.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern untersucht den Einsatz von bestehenden online-basierten Lernplattformen in Schulen.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie, nämlich online-basierte Lernplattformen, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind."
19,Von der Didaktik zur Technik - Softwarebasierte Unterstützung von Lehrenden im e-Learning,"Saatz, Inga",2008,245.0,256.0,,245.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines Lehrveranstaltungsassistenten, der Lehrende bei der Erstellung eines didaktisch-methodischen Designs unterstützt. Dieser Assistent kann als Forschungssoftware betrachtet werden, da er spezifisch für einen Forschungszweck entwickelt wurde.",1,"Die Publikation evaluiert den Lehrveranstaltungsassistenten hinsichtlich seiner Funktionalität und seiner Fähigkeit, Lehrende bei der Erstellung eines didaktisch-methodischen Designs zu unterstützen.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung eines didaktisch-methodischen Designs für Online-Lehrveranstaltungen.",1.0,Der Lehrveranstaltungsassistent vereinfacht den Lehr-Lern-Prozess durch die Unterstützung von Lehrenden bei der Erstellung eines didaktisch-methodischen Designs.,0.0,"Die Publikation geht nicht direkt auf die Effekte des Lehrveranstaltungsassistenten auf die Lernenden ein, sondern konzentriert sich auf die Unterstützung von Lehrenden.",1.0,"Die Publikation beschreibt die Entwicklung des Lehrveranstaltungsassistenten, der spezifisch für einen Forschungszweck entwickelt wurde.",0.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung und Evaluation des Lehrveranstaltungsassistenten."
20,Nebenläufigkeit der Modellierung und Ausführung von didaktischen Prozessen,"Saatz, Inga",2008,257.0,268.0,,257.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt Konzepte und Modelle für die Modellierung und Ausführung von didaktischen Prozessen, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation konzentriert sich auf die theoretische und konzeptionelle Darstellung von didaktischen Prozessen und deren Modellierung, ohne eine spezifische Software zu evaluieren.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Durchführung von Online-Seminaren und die Modellierung von didaktischen Prozessen in diesem Kontext.",1.0,"Die Publikation konzentriert sich auf die Organisation und Gestaltung des Lehr-Lern-Prozesses durch die Modellierung von didaktischen Prozessen und deren Ausführung, was ein prozessorientiertes Paradigma darstellt.",-1.0,"Die Publikation geht nicht auf die Effekte der Modellierung von didaktischen Prozessen auf die Lernenden ein, wie z.B. kognitive, motivationale oder affektive Wirkungen.",1.0,"Die Publikation stellt eine neue Konzeption für die Modellierung und Ausführung von didaktischen Prozessen vor, was ein designorientiertes Paradigma darstellt.",0.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Modellierung und Ausführung von didaktischen Prozessen."
21,Learnflow Mining,"Bergenthum, Robin; Desel, Jörg; Harrer, Andreas; Mauser, Sebastian",2008,269.0,280.0,,269.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung von Learnflow Mining, einer Methode zur Synthese von Lernprozessmodellen aus realen Lernabläufen, die auf bestehenden Verfahren des Workflow Minings basiert.",0,"Die Publikation beschreibt die Methode und ihre Anwendung, aber es wird keine explizite Evaluation der Forschungssoftware durchgeführt.",1.0,"Die Publikation geht auf konkrete Lehr-Lern-Settings ein, insbesondere auf die Anwendung von Learnflow Mining in Schulen und Hochschulen.",1.0,"Die Publikation zeigt, wie Learnflow Mining den Lehr-Lern-Prozess vereinfachen kann, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation geht nicht explizit auf die Effekte von Learnflow Mining auf die Lernenden ein, aber es wird angedeutet, dass die Methode den Lernerfolg verbessern kann.",1.0,"Die Publikation beschreibt die Entwicklung von Learnflow Mining, einer neuen Methode, die auf bestehenden Verfahren des Workflow Minings basiert.",0.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern beschreibt eine spezifische Methode, die für den Lehr-Lern-Prozess entwickelt wurde."
22,Hilfreiche Hilfe? - Adaptives Learning-on-Demand,"Desel, Jörg;  Iglezakis, Dorothea",2008,293.0,304.0,,293.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation enthält Forschungssoftware, da ein adaptives Hilfesystem namens CHEetah entwickelt wurde, das spezifisch für die Evaluation und Verbesserung von Lehr-Lern-Prozessen konzipiert wurde.",1,"Die Publikation evaluiert die Forschungssoftware CHEetah, indem sie die Effektivität des Systems in verschiedenen Studien untersucht.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, da sie sich mit der Verbesserung von Lehr-Lern-Prozessen in einem webbasierten System beschäftigt.",1.0,"Die Publikation verfolgt das prozessorientierte Paradigma, da sie die Organisation und Gestaltung des Lehr-Lern-Settings durch die Forschungssoftware CHEetah erleichtert.",1.0,"Die Publikation verfolgt das lernendenorientierte Paradigma, da sie die Effekte der Forschungssoftware CHEetah auf die Lernenden misst, wie z.B. die Verbesserung der Korrektheit der Ausführung und die Reduzierung von irrelevanten Aktionen.",1.0,"Die Publikation verfolgt das designorientierte Paradigma, da sie die Entwicklung der Forschungssoftware CHEetah selbst vorstellt und erklärt.",-1.0,"Die Publikation verfolgt nicht das Bildungstechnologie-Paradigma, da sie keine allgemeine Bildungstechnologie einsetzt, sondern eine spezifische Forschungssoftware entwickelt hat."
23,Agile Betreuung von Abschlussarbeiten – Ein auf technopädagogischen Entwurfsmustern basierender Ansatz,"Schümmer, Till",2008,305.0,316.0,,305.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",0,"Die Publikation beschreibt Erfahrungen mit der Anwendung von technopädagogischen Entwurfsmustern, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1.0,Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten in einem Hochschulsetting.,1.0,"Die Publikation beschreibt, wie die Anwendung von technopädagogischen Entwurfsmustern den Lehr-Lern-Prozess vereinfachen kann, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation beschreibt Erfahrungen mit der Anwendung von technopädagogischen Entwurfsmustern, aber es wird nicht explizit auf die Effekte auf die Lernenden eingegangen.",0.0,"Die Publikation beschreibt einen Ansatz zur Gestaltung der Betreuung von Abschlussarbeiten, aber es wird keine neue Forschungssoftware entwickelt.",1.0,"Die Publikation beschreibt die Anwendung von allgemeiner Bildungstechnologie, wie z.B. Wikis und E-Mail, in einem Bildungskontext."
24,Vertraulichkeit persönlicher Daten in Lern-Management-Systemen,"Eibl, Christian J.",2008,317.0,328.0,,317.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation enthält keine Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",1,"Die Publikation evaluiert die Vertraulichkeit persönlicher Daten in Lern-Management-Systemen, insbesondere in Moodle und Ilias.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Lern-Management-Systemen in der Hochschulbildung.",1.0,Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Analyse der Vertraulichkeit persönlicher Daten in Lern-Management-Systemen und gibt Empfehlungen für eine verbesserte Organisation und Gestaltung des Lehr-Lern-Settings.,0.0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die Vertraulichkeit persönlicher Daten in Lern-Management-Systemen.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern evaluiert bestehende Lern-Management-Systeme.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologie, nämlich Lern-Management-Systeme, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
25,Datenschutz beim E-Learning - Zum Verhältnis von Kontrolle und Vertrauen in der Informationsgesellschaft,"Hansen, Jan; Hatteh, Nadine",2008,329.0,340.0,,329.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschäftigt sich mit Datenschutzregeln im E-Learning und der Nutzung von Learning Management Systemen, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation diskutiert allgemeine Datenschutzregeln und -prinzipien, aber es wird keine spezifische Evaluation von Forschungssoftware durchgeführt.",1.0,Die Publikation konzentriert sich auf das Lehr-Lern-Setting im E-Learning und die Nutzung von Learning Management Systemen an Hochschulen.,0.0,"Obwohl die Publikation die Organisation und Gestaltung des Lehr-Lern-Settings diskutiert, liegt der Fokus nicht auf der Vereinfachung des Lehr-Lern-Prozesses durch Forschungssoftware.",-1.0,"Die Publikation diskutiert nicht die Effekte von Forschungssoftware auf die Lernenden, wie z.B. kognitive, motivationale oder affektive Wirkungen.",-1.0,Die Publikation entwickelt keine neue Forschungssoftware und diskutiert auch nicht die Entwicklung von Forschungssoftware.,1.0,"Die Publikation diskutiert die Anwendung von Learning Management Systemen, die als allgemeine Bildungstechnologie gelten und nicht spezifisch für einen Forschungszweck entwickelt wurden."
26,Datenschutzfragen bei der Etablierung einer Arbeitsprozess-integrierten e-Learning-Lösung,"Zinnen, Andreas; Hambach, Sybille; Faatz, Andreas; Lindstaedt, Stefanie; Beham, Günter; Godehard, Eicke; Goertz, Manuel; Lokaiczyk, Robert",2008,341.0,352.0,,341.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt das e-Learning-System APOSDLE, das als Forschungssoftware entwickelt wurde, um die Produktivität von Wissensarbeitern zu erhöhen.",1,"Die Publikation evaluiert die Forschungssoftware APOSDLE hinsichtlich ihrer Datenschutzaspekte und zeigt, wie die Grundprinzipien der europäischen Datenschutzrichtlinie umgesetzt werden.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von APOSDLE in einem Unternehmensumfeld, um die Produktivität von Wissensarbeitern zu erhöhen.",1.0,"Die Publikation zeigt, wie APOSDLE den Lehr-Lern-Prozess vereinfacht, indem es dem Wissensarbeiter an seinem Arbeitsplatz zu alltäglichen Arbeitsaufgaben so genannte Wissensartefakte zur Verfügung stellt und Interaktionen mit anderen Benutzern ermöglicht.",0.0,"Die Publikation geht nicht direkt auf die Effekte von APOSDLE auf die Lernenden ein, sondern konzentriert sich auf die Datenschutzaspekte und die Umsetzung der europäischen Datenschutzrichtlinie.",1.0,"Die Publikation beschreibt die Entwicklung von APOSDLE, das als Forschungssoftware entwickelt wurde, um die Produktivität von Wissensarbeitern zu erhöhen.",-1.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Forschungssoftware APOSDLE."
