id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
11,Automatische Erzeugung Semantischer Annotationen für Vorlesungsvideos,"Repp, Stephan; Linckels, Serge; Meinel, Christoph",2008,149.0,160.0,,149.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung einer Methode zur automatischen semantischen Annotation, die als Forschungssoftware betrachtet werden kann.",1,"Die entwickelte Methode wird evaluiert und mit einer manuellen Annotation verglichen, um ihre Wirksamkeit zu beurteilen.",1.0,"Die Publikation bezieht sich explizit auf Vorlesungsvideos und deren Nutzung im E-Learning Kontext, was ein konkretes Lehr-Lern-Setting darstellt.",0.0,Die Publikation fokussiert sich primär auf die automatische Annotation und nicht auf die Vereinfachung des Lehr-Lern-Prozesses an sich. Prozessorientierte Aspekte werden nicht explizit untersucht.,0.0,"Obwohl die Annotation die Suche in Lernmaterialien verbessern soll, werden die direkten Effekte auf die Lernenden (z.B. Wissenserwerb, Motivation) nicht gemessen oder evaluiert.",1.0,"Die Publikation beschreibt die Entwicklung einer neuen Methode zur automatischen semantischen Annotation, was auf einen Designfokus hindeutet.",0.0,Die Arbeit konzentriert sich auf die Entwicklung einer spezifischen Annotationstechnik und nicht auf die allgemeine Anwendung von Bildungstechnologien.
12,Plug’n’Present: Eine referentenorientierte Infrastruktur zur Präsentation und Aufzeichnung von Vorlesungen,"Häußge, Gina; Hartle, Michael; Neziri, Amir; Rößling, Guido",2008,161.0,172.0,,161.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren entwickeln und beschreiben ein System namens 'Plug’n’Present', das als neue Art der Präsentations- und Aufzeichnungsinfrastruktur fungiert. Dies stellt Forschungssoftware dar.",1,"Die Autoren präsentieren einen Prototypen und berichten über Erfahrungen, die im Rahmen einer Lehrveranstaltung mit diesem System gemacht wurden. Dies impliziert eine Evaluation der Software.",1.0,Die Publikation beschreibt die Anwendung des Systems im Kontext einer Lehrveranstaltung an der TU Darmstadt.,1.0,"Das System zielt darauf ab, den Präsentations- und Aufzeichnungsprozess für Dozenten zu vereinfachen und zu entlasten, indem es eine benutzerfreundliche Infrastruktur bereitstellt. Der Fokus liegt auf der Vereinfachung des Prozesses.",0.0,"Obwohl die Aufzeichnungen von Studenten zur Nachbereitung genutzt werden, werden die Effekte der Software auf die Lernenden (z.B. Wissenserwerb) nicht explizit gemessen oder evaluiert.",1.0,Die Autoren entwickeln ein neues System ('Plug’n’Present') und beschreiben dessen Funktionsweise und Implementierung. Der Fokus liegt auf der Entwicklung und Konzeption der Software.,0.0,"Obwohl Technologien wie RDP und VNC eingesetzt werden, stehen diese nicht im Fokus der Publikation, sondern dienen als Werkzeuge zur Implementierung des entwickelten Systems. Es geht nicht um die allgemeine Anwendung von Bildungstechnologie, sondern um die spezifische Forschungssoftware."
13,Online-Übungssystem für die Programmierausbildung zur Einführung in die Informatik,"Hoffmann, Andreas; Quast, Alexander; Wismüller, Roland",2008,173.0,184.0,,173.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung des Online-Übungssystems DUESIE, welches als Forschungssoftware im Sinne der Definition anzusehen ist.",1,Die Autoren beschreiben die Konzeption und Umsetzung von DUESIE und implizieren damit eine Evaluation der Software hinsichtlich ihrer Funktionalität und Eignung für den Einsatz in der Lehre.,1.0,"Die Publikation bezieht sich explizit auf die Einführung in die Informatik an der Universität Siegen und beschreibt, wie DUESIE in dieses Lehr-Lern-Setting integriert wird.",1.0,Die Publikation betont die Entlastung der Tutoren durch die automatisierte Korrektur und die damit verbundene Vereinfachung des Übungsbetriebs. Der Fokus liegt auf der Verbesserung des Lehrprozesses durch die Software.,0.0,Es werden keine direkten Messungen oder Untersuchungen zu den Auswirkungen von DUESIE auf den Lernerfolg der Studierenden durchgeführt oder berichtet. Die Auswirkungen auf die Lernenden werden nur indirekt durch die Entlastung der Tutoren und die Möglichkeit von individuellem Feedback angedeutet.,1.0,"Die Publikation beschreibt die Entwicklung einer neuen Software (DUESIE) und deren spezifische Funktionen, was auf ein Design-orientiertes Paradigma hindeutet.",0.0,"Obwohl Webanwendungen und Datenbanken eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die Entwicklung und Evaluation der spezifischen Forschungssoftware DUESIE."
14,Integriertes Übungsbetriebmodul im Rahmen eines hochschulweiten eLearning-Portals,"Dyckhoff, A.; Rohde, Ph.; Schroeder, U.; Stalljohann, P. ",2008,185.0,196.0,,185.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren stellen ein integriertes Übungsbetriebmodul vor, das in ein eLearning-Portal integriert ist. Dies stellt Forschungssoftware dar, da es sich um eine eigens entwickelte Anwendung handelt.",1,"Die Autoren beschreiben einen Piloteinsatz des Moduls und sammeln Erfahrungen, was eine Evaluation darstellt.",1.0,Die Publikation beschreibt die Anwendung des Moduls im Kontext eines hochschulischen Lehr-Lern-Settings (Übungsbetrieb).,1.0,Ein zentraler Fokus der Publikation liegt auf der Vereinfachung und Effizienzsteigerung des Übungsbetriebs durch die webbasierte Software. Die Organisation des Lernprozesses wird durch die Software verbessert.,0.0,"Die Publikation erwähnt Rückmeldungen und Betreuung als wichtige Faktoren für den Lernerfolg, jedoch werden keine direkten Effekte der Software auf die Lernenden gemessen oder explizit untersucht.",0.0,"Die Publikation konzentriert sich auf die Implementierung und Evaluation eines bestehenden Systems, nicht auf die Entwicklung grundlegend neuer Funktionalitäten.",1.0,"Die Integration in ein eLearning-Portal und die Nutzung von Webtechnologien stellen den Einsatz von Bildungstechnologie dar, auch wenn das Modul selbst als Forschungssoftware gilt."
15,"Sicherheitskonzept für elektronische Prüfungen an Hochschulen auf Basis eines ticketbasierten, virtuellen Dateisystems","Hoffmann, Andreas; Wismüller, Roland",2008,197.0,208.0,,197.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Arbeit stellt ein Sicherheitskonzept für elektronische Prüfungen vor, das als eine Art Forschungssoftware betrachtet werden kann, da es ein neuartiges Konzept zur Umsetzung von Sicherheitsanforderungen darstellt.",0,Es wird kein expliziter Evaluationsprozess der entwickelten Software beschrieben. Es wird lediglich das Konzept vorgestellt und mit bestehenden Systemen verglichen.,1.0,"Die Publikation behandelt explizit elektronische Prüfungen an Hochschulen, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Das Konzept zielt darauf ab, den Prozess der elektronischen Prüfungssicherung zu verbessern und zu vereinfachen, indem es standardisierte Verfahren und eine transparente Architektur bietet. Die Vereinfachung des Prüfungsprozesses steht im Vordergrund.",0.0,"Die Arbeit fokussiert sich primär auf die Sicherheit des Prüfungsprozesses und nicht auf die direkten Auswirkungen auf die Lernenden (z.B. Lernerfolg, Motivation).",1.0,"Die Arbeit beschreibt die Entwicklung eines neuen Sicherheitskonzepts und einer Sicherheitsarchitektur für elektronische Prüfungen, was eine Designorientierung impliziert.",0.0,"Obwohl digitale Technologien eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die spezifische Entwicklung und Implementierung eines Sicherheitskonzepts."
16,"Weg von der klassischen Frontalveranstaltung - Podcasts, Live-Coaching und Onlinetests als integrale Veranstaltungselemente in der Lehre","Wichelhaus, Svenja; Schüler, Thomas; Morisse, Karsten; Ramm, Michaela; Möller, Kim",2008,209.0,220.0,,209.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware. Es werden lediglich verschiedene Medientechnologien (Podcasts, Online-Tests) im Kontext einer Lehrveranstaltung eingesetzt.",0,"Es findet keine systematische Evaluation der eingesetzten Software im Sinne einer Softwarebewertung statt. Die Evaluation bezieht sich auf das gesamte Lehrkonzept, in dem die Software integriert ist.",1.0,Die Publikation beschreibt ein konkretes Lehr-Lern-Setting (Audio- und Videotechnik an der FH Osnabrück) und untersucht die Auswirkungen eines bestimmten didaktischen Konzepts in diesem Setting.,0.0,"Die Vereinfachung von Prozessen durch die eingesetzten Medien wird zwar erwähnt (z.B. effizientere Vorbereitung durch Aufzeichnungen), steht aber nicht im Fokus der Untersuchung. Der Fokus liegt auf den Auswirkungen auf die Lernenden.",1.0,"Die Akzeptanz, Motivation und das Lernverhalten der Studierenden werden explizit untersucht und bewertet. Die subjektive Beurteilung der Studierenden steht im Mittelpunkt.",-1.0,Die Publikation befasst sich nicht mit der Entwicklung neuer Software. Die eingesetzten Technologien sind bereits vorhanden.,1.0,"Die Publikation setzt verschiedene Bildungstechnologien ein (Podcasts, Online-Tests, Streaming), die nicht eigens für die Forschung entwickelt wurden, sondern als allgemeine Werkzeuge der digitalen Bildung betrachtet werden können."
17,Entwicklung einer Plattform zur Integration informeller Projektaktivitäten in das formale Hochschulcurriculum,"Sporer, Thomas; Jenert, Tobias; Meyer, Philip; Metscher, Johannes",2008,221.0,232.0,,221.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren entwickeln eine Online-Plattform, die verschiedene Tools integriert und somit als Forschungssoftware im Sinne der Definition anzusehen ist.",1,"Die Plattform wird im Feld erprobt und durch Begleitforschung empirisch untersucht, was eine Evaluation darstellt.",1.0,"Die Publikation beschreibt die Integration informeller Projektaktivitäten in das formale Hochschulcurriculum, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Die Plattform soll Kollaboration und Kommunikation unterstützen und die Anerkennung von Leistungen ermöglichen, was den Lehr-Lern-Prozess vereinfacht.",0.0,Es werden keine direkten Effekte der Plattform auf die Lernenden gemessen oder explizit untersucht. Die Fokussierung liegt auf der Unterstützung des Prozesses.,1.0,Die Autoren entwickeln eine neue Softwarelösung und beschreiben den Designprozess detailliert.,0.0,"Obwohl Technologien wie Weblogs und Wikis erwähnt werden, steht die Entwicklung der eigenen Plattform im Vordergrund und es wird keine allgemeine Bildungstechnologie im Fokus untersucht."
18,Lernplattformen in der Schule – zwei Ansätze im Vergleich,"Drummer, Jens",2008,233.0,244.0,,233.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt den Einsatz von Lernplattformen, aber es wird keine eigene, eigens entwickelte Forschungssoftware vorgestellt oder evaluiert.",1,Die Publikation vergleicht zwei Lernplattformen (BSCL-Synergeia und WebCT) und bewertet deren Einsatz im schulischen Kontext.,1.0,"Die Studie untersucht den Einsatz von Lernplattformen in verschiedenen Schultypen und Klassenstufen, was ein konkretes Lehr-Lern-Setting darstellt.",0.0,"Die Publikation berührt zwar organisatorische Aspekte des Einsatzes von Lernplattformen, fokussiert sich aber primär auf die Auswirkungen auf die Lernenden und deren Leistungen.",1.0,Die Studie untersucht die Veränderung der Selbstlernkompetenz und der Leistungen der Schüler durch den Einsatz der Lernplattformen. Dies ist ein klarer Fokus auf die Lernenden.,-1.0,Die Publikation befasst sich nicht mit der Entwicklung neuer Lernplattformen oder Softwarekomponenten.,1.0,"Die Publikation untersucht den Einsatz von Lernplattformen, welche als etablierte Bildungstechnologie gelten, auch wenn sie im Kontext der Forschung evaluiert werden."
19,Von der Didaktik zur Technik - Softwarebasierte Unterstützung von Lehrenden im e-Learning,"Saatz, Inga",2008,245.0,256.0,,245.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung eines 'Lehrveranstaltungsassistenten', also einer Software zur Unterstützung des didaktischen Designs und der Umsetzung von Lehrveranstaltungen.",1,"Die Publikation diskutiert die Möglichkeiten und Grenzen des entwickelten Systems und vergleicht es mit anderen Ansätzen, was eine implizite Evaluation darstellt. Eine explizite Evaluation mit Nutzerdaten wird zwar angedeutet, aber nicht durchgeführt.",1.0,"Die Publikation bezieht sich explizit auf die Unterstützung von Lehrveranstaltungen (Online-Seminare, Praktika) und deren didaktisch-methodisches Design.",1.0,"Ein zentrales Ziel der Software ist die Vereinfachung des didaktischen Designprozesses und der technischen Umsetzung von Lehrveranstaltungen, also die Verbesserung der Organisation und Gestaltung des Lehr-Lern-Settings.",0.0,Die Publikation fokussiert sich primär auf die Unterstützung der Lehrenden und untersucht nicht direkt die Auswirkungen der Software auf die Lernenden.,1.0,Die Entwicklung eines neuen 'Lehrveranstaltungsassistenten' mit spezifischen Funktionen steht im Mittelpunkt der Arbeit.,0.0,"Obwohl digitale Technologien eingesetzt werden, liegt der Fokus auf der eigens entwickelten Software und nicht auf der allgemeinen Anwendung von Bildungstechnologien."
20,Nebenläufigkeit der Modellierung und Ausführung von didaktischen Prozessen,"Saatz, Inga",2008,257.0,268.0,,257.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Modellierung und Umsetzung didaktischer Prozesse, was als Entwicklung von Forschungssoftware interpretiert werden kann, auch wenn kein konkreter Code erwähnt wird.",0,Es wird keine explizite Evaluation der entwickelten Konzepte oder eines Prototypen beschrieben. Es werden lediglich Lösungsansätze vorgestellt und diskutiert.,1.0,Die Publikation bezieht sich explizit auf Online-Seminare und Online-Praktika als Lehr-Lern-Settings.,1.0,"Der Fokus der Arbeit liegt auf der Modellierung und dem Management von didaktischen Prozessen, also der Vereinfachung des Lehr-Lern-Prozesses durch organisatorische Vereinfachung.",-1.0,Es werden keine Effekte auf die Lernenden gemessen oder untersucht. Der Fokus liegt auf der Prozessgestaltung und nicht auf dem Lernerfolg.,0.0,"Die Entwicklung neuer Software steht nicht im Vordergrund, sondern die Anwendung und Kopplung bestehender Konzepte zur Modellierung von Prozessen.",0.0,"Es wird keine allgemeine Bildungstechnologie im Sinne von LMS oder ähnlichem als zentraler Bestandteil der Untersuchung betrachtet, sondern die spezifische Modellierung didaktischer Prozesse."
21,Learnflow Mining,"Bergenthum, Robin; Desel, Jörg; Harrer, Andreas; Mauser, Sebastian",2008,269.0,280.0,,269.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren schlagen ein Verfahren namens 'Learnflow Mining' vor, das auf bestehenden Verfahren des Workflow Minings aufbaut und somit als Forschungssoftware betrachtet werden kann. Es wird ein Verfahren zur Synthese von Lernprozessmodellen vorgeschlagen.",0,"Es wird zwar ein Verfahren vorgestellt, aber keine explizite Evaluation der Software oder des Verfahrens durchgeführt. Es werden lediglich Beispiele gezeigt und diskutiert.",1.0,Die Publikation behandelt explizit Lehr- und Lernprozesse und deren Modellierung. Das Beispiel 'Pflanzen' stellt ein konkretes Lernsetting dar.,1.0,Der Fokus liegt auf der Modellierung und Vereinfachung des Lehr-Lern-Prozesses durch die Anwendung von Workflow-Management-Konzepten. Die Organisation und Gestaltung des Lernprozesses steht im Vordergrund.,0.0,"Es werden keine direkten Effekte auf die Lernenden gemessen oder untersucht. Der Fokus liegt auf der Prozessmodellierung, nicht auf dem Lernerfolg.",0.0,Die Entwicklung neuer Software steht nicht im Vordergrund. Es wird ein bestehendes Konzept (Workflow Mining) auf einen neuen Bereich (Lernen) übertragen.,0.0,"Es wird keine allgemeine Bildungstechnologie im Sinne von etablierten digitalen Werkzeugen eingesetzt, sondern ein neues Verfahren zur Prozessmodellierung vorgeschlagen."
22,Hilfreiche Hilfe? - Adaptives Learning-on-Demand,"Desel, Jörg;  Iglezakis, Dorothea",2008,293.0,304.0,,293.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,Das Hilfesystem CHEetah wird als Forschungssoftware entwickelt und implementiert.,1,"Das Hilfesystem wird in mehreren Studien evaluiert, um seine Wirksamkeit zu überprüfen.",1.0,Die Arbeit befasst sich mit der Unterstützung von Lernprozessen durch ein adaptives Hilfesystem.,0.0,Die Arbeit fokussiert sich primär auf die Adaption der Hilfe an den Benutzer und weniger auf die Vereinfachung des Lernprozesses als solchen.,1.0,Die Evaluation untersucht die Auswirkungen des adaptiven Hilfesystems auf das Wissen und die Interaktion der Benutzer.,0.0,"Obwohl das System implementiert wird, steht die Entwicklung neuer Funktionalitäten nicht im Vordergrund, sondern die Adaption bestehender Inhalte.",0.0,"Es wird keine allgemeine Bildungstechnologie eingesetzt, sondern eine eigens entwickelte Software."
23,Agile Betreuung von Abschlussarbeiten – Ein auf technopädagogischen Entwurfsmustern basierender Ansatz,"Schümmer, Till",2008,305.0,316.0,,305.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt Entwurfsmuster und deren Anwendung, aber es wird keine neue Software im Sinne von Quellcode oder Algorithmen entwickelt oder vorgestellt.",0,"Es wird keine explizite Evaluation von Software durchgeführt. Die Muster werden zwar eingesetzt, aber nicht systematisch auf ihre Wirksamkeit hin untersucht.",1.0,"Die Publikation behandelt explizit die Betreuung von Abschlussarbeiten, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,Der Fokus liegt auf der Gestaltung des Betreuungsprozesses durch agile Methoden und Entwurfsmuster. Die Vereinfachung des Prozesses steht im Vordergrund.,0.0,Es werden keine direkten Effekte auf die Lernenden gemessen oder untersucht. Die Auswirkungen auf den Lernerfolg sind nicht Gegenstand der Evaluation.,0.0,"Die Publikation konzentriert sich nicht auf die Entwicklung neuer Software, sondern auf die Anwendung bestehender Konzepte (Entwurfsmuster) im Bildungsbereich.",0.0,"Obwohl Werkzeuge wie Wikis erwähnt werden, steht nicht deren generelle Anwendung als Bildungstechnologie im Fokus, sondern deren Einbindung in die beschriebenen Muster."
24,Vertraulichkeit persönlicher Daten in Lern-Management-Systemen,"Eibl, Christian J.",2008,317.0,328.0,,317.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware, sondern analysiert bestehende Lernmanagementsysteme.",1,Die Publikation evaluiert die Datenerhebung und potentiellen Probleme von Lern-Management-Systemen (Moodle und Ilias).,1.0,"Die Publikation bezieht sich explizit auf den Einsatz von E-Learning-Systemen im Bildungskontext (Schule, Hochschule, berufliche Bildung).",1.0,"Die Arbeit diskutiert Anforderungen für den Umgang mit Daten in LMS, was sich direkt auf die Organisation und Gestaltung des Lehr-Lern-Prozesses auswirkt. Es geht um die Vereinfachung des Datenmanagements und die Sicherstellung der Vertraulichkeit.",0.0,"Obwohl die Auswirkungen auf Lernende (z.B. Nachteile durch Datenerhebung) diskutiert werden, werden keine direkten Effekte auf die Lernenden gemessen oder evaluiert. Es geht eher um potenzielle Risiken.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Software, sondern mit der Analyse bestehender Systeme.",1.0,"Die Publikation untersucht Lern-Management-Systeme (LMS), welche als etablierte Bildungstechnologie gelten, die nicht eigens für Forschungszwecke entwickelt wurde."
25,Datenschutz beim E-Learning - Zum Verhältnis von Kontrolle und Vertrauen in der Informationsgesellschaft,"Hansen, Jan; Hatteh, Nadine",2008,329.0,340.0,,329.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation diskutiert Datenschutzaspekte im Kontext von E-Learning und Learning Management Systemen, erwähnt aber keine eigens entwickelte Forschungssoftware.",0,"Es wird keine Evaluation von Software durchgeführt, sondern lediglich die rechtlichen Rahmenbedingungen diskutiert.",1.0,Die Publikation bezieht sich explizit auf E-Learning an Hochschulen und somit auf ein konkretes Lehr-Lern-Setting.,0.0,"Die Vereinfachung von Prozessen durch Software wird zwar erwähnt (z.B. Verwaltung von Veranstaltungen), steht aber nicht im Fokus der Untersuchung.",-1.0,"Die Auswirkungen auf Lernende (kognitiv, motivational, affektiv) werden in der Publikation nicht untersucht oder diskutiert.",-1.0,Die Entwicklung neuer Software steht nicht im Mittelpunkt der Publikation.,1.0,"Learning Management Systeme (LMS) werden als allgemeine Bildungstechnologie eingesetzt und diskutiert, auch wenn sie nicht als eigens entwickelte Forschungssoftware gelten."
26,Datenschutzfragen bei der Etablierung einer Arbeitsprozess-integrierten e-Learning-Lösung,"Zinnen, Andreas; Hambach, Sybille; Faatz, Andreas; Lindstaedt, Stefanie; Beham, Günter; Godehard, Eicke; Goertz, Manuel; Lokaiczyk, Robert",2008,341.0,352.0,,341.pdf,"Seehusen, Silke; Lucke, Ulrike; Fischer, Stefan",,978-3-88579-226-0,1617-5468,DeLFI 2008: Die 6. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-132",Gesellschaft für Informatik e. V.,Bonn,07. - 10. September 2008,Lübeck,Regular Research Papers,Text/Conference Paper,de,,1,APOSDLE wird als prototypisches e-Learning-System beschrieben und im Kontext seiner Entwicklung und Implementierung analysiert. Es handelt sich um eine eigens entwickelte Software.,1,"Die Publikation analysiert, wie das System Datenschutzrichtlinien berücksichtigt und zeigt Umsetzungsmöglichkeiten auf, was eine Form der Evaluation darstellt.",1.0,Die Publikation beschreibt ein arbeitsprozess-integriertes e-Learning-System und somit ein konkretes Lehr-Lern-Setting.,1.0,"Die Publikation fokussiert stark auf die Integration des Systems in Arbeitsabläufe und die Berücksichtigung organisatorischer Aspekte (Betriebsrat, Rechtsabteilung, Datenschutzbeauftragter). Die Vereinfachung des Prozesses steht im Vordergrund.",0.0,"Es werden keine direkten Effekte auf die Lernenden gemessen oder explizit untersucht. Die Erhöhung der Arbeitsproduktivität wird zwar als Ziel genannt, aber nicht im Hinblick auf den Lernerfolg evaluiert.",0.0,"Die Publikation konzentriert sich nicht primär auf die Entwicklung neuer Softwarefunktionen, sondern auf die datenschutzrechtliche Bewertung eines bestehenden Systems.",0.0,"Es wird kein allgemeiner Einsatz von Bildungstechnologie diskutiert, sondern die spezifische Implementierung und Bewertung der entwickelten Software APOSDLE."
